"76","17/05/2016","14:37:08","Afgan","welcome to the world baby alessandra sidarta! congrats to my baby sister dhikaclaresta  alsidarta. ?#?mythirdniece?"
"77","17/05/2016","12:09:01","Afgan","?#?topnews? afgan new single : “kunci hati” setelah 8 tahun malang melintang di dunia tarik suara, afgansyah reza atau yang akrab dipanggil afgan, semakin menunjukan talentanya yang luar biasa. karya-karya indah yang dikeluarkan afgan selalu menyentuh hati para pencintanya baik di dalam maupun diluar negeri. semakin menguatkan eksistensinya di dunia blantika musik indonesia, kini afgan sedang mempersiapkan album keempatnya. ... baca selengkapnya di http://www.trinityproduction.com/afgan-new-single-kunci-ha…/"
"78","16/05/2016","21:13:31","Afgan","performing ?#?kuncihati? live for the first time at ?#?afgansidesindonesiatour2016? bandung, may 14th. have u got the song? ?#?sides?"
"79","16/05/2016","19:12:28","Afgan","when i sang michael jacksons childhood. ?#?afgansidesindonesiatour2016? ?#?sides? ?#?kuncihati?"
"80","16/05/2016","17:04:54","Afgan","afgan - kunci hati | video lirik setelah single “knock me out” dan single duet “percayalah” bersama raisa yang rencananya juga akan hadir di album terbarunya nanti, afgan kini kembali merilis single yang berjudul “kunci hati”. https://youtu.be/e4dvblghfma"
"81","16/05/2016","15:44:00","Afgan","with gandarianz at ?#?afgansidesindonesiatour2016? bandung. ?#?sides? ?#?kuncihati? ?#?transconventioncentre?"
"82","15/05/2016","16:32:44","Afgan","terimakasih banyak untuk semua yang  dateng semalem. gak cuman dari bandung, bahkan ada yang dari malaysia, singapore  brunei. i appreciate your support  wont take it for granted!! i really hope you enjoyed the show last night. till next time. ?? ?#?afgansidesindonesiatour2016? ?#?sides? ?#?kuncihati? ?#?afganandthegandarianz?"
"83","15/05/2016","16:19:16","Afgan","last night at ?#?afgansidesindonesiatour2016? trans convention centre, bandung. thank you wong hang for the suit! samuelwongso ?#?sides? ?#?kuncihati? ?? nareend"
"84","15/05/2016","16:12:32","Afgan","terimakasih banyak untuk semua yang  dateng semalem. gak cuman dari bandung, bahkan ada yang dari malaysia, singapore  brunei. i appreciate your support  wont take it for granted!! i really hope you enjoyed the show last night. till next time. ðŸ˜˜ â€ª#â€Žafgansidesindonesiatour2016â€¬ â€ª#â€Žsidesâ€¬ â€ª#â€Žkuncihatiâ€¬ â€ª#â€Žafganandthegandarianzâ€¬"
"85","15/05/2016","15:58:48","Afgan","last night at ?#?afgansidesindonesiatour2016? trans convention centre, bandung. thank you wong hang for the suit! samuelwongso ?#?sides? ?#?kuncihati? ?? nareend"
"86","15/05/2016","15:28:22","Afgan","sneek peek of the song. written by me  inunumata. hope youll like it! ?#?kuncihati?"
"87","15/05/2016","15:27:37","Afgan","sneak peek of the song. written by me  inunumata. hope youll like it! ?#?kuncihati?"
"88","15/05/2016","15:27:08","Afgan","?#?kuncihati? is now available on every digital store. enjoy smile emotikon"
"89","15/05/2016","15:26:49","Afgan","?#?kuncihati?"
"90","15/05/2016","15:26:23","Afgan","?#?kuncihati?"
"91","15/05/2016","15:25:58","Afgan","?#?kuncihati?"
"92","15/05/2016","15:25:38","Afgan","?#?kuncihati?"
"93","15/05/2016","15:21:21","Afgan","?#?kuncihati?"
"94","15/05/2016","15:20:39","Afgan","?#?kuncihati?"
"95","14/05/2016","18:56:07","Afgan","?#?kuncihati? is now available on every digital store. enjoy! smile emotikon"
"96","13/05/2016","18:17:14","Afgan","?#?kuncihati? is now available on every digital store. enjoy! smile emotikon"
"97","13/05/2016","16:38:42","Afgan","bismillah! ill see you very soon, bandung. ?#?afgansidesindonesiatour2016? ?#?transconventioncentre? afgansidesconcert"
"98","13/05/2016","15:03:44","Afgan","big day tomorrow, time to get some rest. ill see you guys soon! cant wait. afgansidesconcert ?#?afgansidesindonesiatour2016? ?#?sides? ?#?kuncihati? ?#?transconventioncentre? ?#?bandung?"
"99","13/05/2016","12:54:49","Afgan","hatur nuhun kang ridwankamil  ibu atalia atas waktunya. semoga besok bisa datang ke konser sides ya. smile emotikon"
"100","12/05/2016","16:02:45","Afgan","hi afganisme .. jangan lewatkan penampilanku dan musisi besar indonesia lainya dalam konser terbesar dan eksklusif tanggal 23 mei 2016 di yonder music all stars concert, ?#?hearforever? yaaaa... ikuti puzzle competition ?#?kumpulkanmusisimu? di yondermusicid untuk mendapatkan tiketnya. ikutan yuk!"
"101","12/05/2016","16:00:06","Afgan","besok! ?#?kuncihati?  afgansidesconcert. psyched! ?#?sides? ?#?afgansidesindonesiatour2016? ??"
"102","12/05/2016","12:23:29","Afgan","2 more days till first single of upcoming album ?#?sides?, ?#?kuncihati?  afgansidesconcert. may 14th! make sure you get the tickets  the song kunci hati. ?#?2daystosidesconcertbandung? ?#?2daystokuncihati? #sides ?#?afgansidesindonesiatour2016?"
"103","12/05/2016","12:19:00","Afgan","rehearsal with gandarianz for afgansidesconcert. ?#?afgansidesindonesiatour2016? ?#?sides? ?#?2daystokuncihati? ?#?2daystosidesconcertbandung? ?#?may14th? ?#?afganandthegandarians?"
"104","12/05/2016","12:16:28","Afgan","yesterdays rehearsal with itsrossa910 for afgansidesconcert. ?#?afgansidesindonesiatour2016? ?#?sides? ?#?2daystokuncihati? ?#?2daystosidesconcertbandung? ?#?may14th?"
"105","11/05/2016","22:22:11","Afgan","3 days to ?#?kuncihati?  ?#?afgansidesindonesiatour2016?!! may 14th!! ?#?sides?"
"106","11/05/2016","19:20:35","Afgan","sneek peek of my first single ?#?kuncihati? from my upcoming album ?#?sides?. available on itunes may 14th. be there first to hear it live at ?#?afgansidesindonesiatour2016? afgansidesconcert may 14th in bandung."
"107","10/05/2016","17:43:28","Afgan","new update!! tiket vip konser sides afgan di bandung sudah sold out!! festival juga sudah mulai penuh nih. ayo buruan yang belum dapetin tiketnya segera beli yaaaa!! hotline ticket: whatsapp - 0812-880-00-882 / 087-877941213 line - afgansides1 / afgansides2 harga tiket:... - festival idr 200.000 - silver idr 500.000 - gold idr 750.000 - vip idr 1.000.000 (sold out) ticket box: - www.ibudibjo.com - www.rajakarcis.com - www.loket.com - www.tiket.com - radio ardan (jl. cipaganti 159, bandung) - kane pizzeria cafe, bandung - kantinnasion the panas dalam, bandung - duck side, bandung supported by : gooddayid ?#?kopigoodday? relaxa.id ?#?relaxa? indtravel ?#?pesonaindonesia? garnierindonesia ?#?garniersakurawhite? ?#?bandung? ?#?destinasi? ?#?pariwisata? ?#?insightofindonesia?"
"108","09/05/2016","13:52:43","Afgan","see you in a bit, bandung. ?#?afgansidesindoesiatour2016?"
"109","09/05/2016","13:44:04","Afgan","see you in a bit, bandung. ?#?afgansidesindonesiatour2016?"
"110","08/05/2016","18:42:15","Afgan","?#?sides? album cover photoshoot. finally, we got the cover! its a wrap!!"
"111","08/05/2016","18:40:39","Afgan","?#?sides? album cover photoshoot. finally, we got the cover! its a wrap!!"
"112","08/05/2016","15:41:02","Afgan","?#?sundaybelike?"
"113","08/05/2016","12:17:08","Afgan","i.just.cant.stop"
"114","06/05/2016","20:14:31","Afgan","sampai ketemu tanggal 9 di bandung, karna setiap pembelian tiket afgansidesconcert kalian bisa bertemu langsung dengan gw. see you soon! ?#?afgansidesindonesiatour2016?"
"115","05/05/2016","17:23:56","Afgan","?#?afgansidesindonesiatour2016? may 14th at trans convention centre in bandung! get the sneak peek tickets now and you can see the whole preparation of the concert. limited seats only! smile emotikon ?#?kuncihati?"
"116","05/05/2016","16:55:28","Afgan","travel and you will find yourself. ?#?kuncihati? ?#?sides?"
"117","05/05/2016","16:47:33","Afgan","last day of shooting in jogja. thanks to everyone involved in this project. i enjoyed every minute of making this video. its gonna be very special, and i cant wait to see the whole thing coming together. also thank you to the people of jogja, esp. kotagede for being very welcoming throughout the whole process of shooting. ?#?kuncihati? ?#?sides?"
"118","04/05/2016","18:30:42","Afgan","kapan lagi lihat afgan jualan tiket? yuk datang  beli tiket ?#?afgansidesindonesiatour2016? di trans studio, krena afgan yang akan melayani langsung pembelian tiketnya loh! jangan sampai ketinggalan moment seru ini ya"
"119","04/05/2016","12:48:05","Afgan","?#?kuncihati? ?#?kotagede? ?#?sides?"
"120","04/05/2016","11:56:22","Afgan","mau intip persiapan afgan menjelang konser? dapatkan tiket sneak peek konser afgan sides indonesia tour 2016 (bandung). caranya gampang banget! cukup lakukan pembelian tiket konser afgan sides indonesia tour 2016 (bandung) periode tanggal 04 mei - 10 mei 2016. promo ini hanya berlaku untuk pembelian melalui hotline dibawah ini: whatsapp - 0812-880-00-882 / 087-877941213... line - afgansides1 / afgansides2 harga tiket : - festival idr 200.000 - silver idr 500.000 - gold idr 750.000 - vip idr 1.000.000 official sponsors by good day coffee relaxa id the trans luxury hotel bandung  ?#?afgansidesconcert? ?#?afgansidesindonesiatour2016?"
"121","04/05/2016","10:59:17","Afgan","baru dapat kabar kalau tiket ?#?afgansidesindonesiatour2016? kategori vip  festival selling fast nih. smile emotikon nah... kesempatan kamu buat berangkat bareng naik bus ke #afgansidesindonesiatour2016 juga tinggal hari ini saja nih! yuk buruan pesan tiketnya sekarang di: hotline ticket: whatsapp - 0812-880-00-882 / 087-877941213 line - afgansides1 / afgansides2... harga tiket: - festival idr 200.000 - silver idr 500.000 - gold idr 750.000 - vip idr 1.000.000 ticket box: - www.ibudibjo.com - www.rajakarcis.com - www.loket.com - www.tiket.com - radio ardan (jl. cipaganti 159, bandung) - kane pizzeria cafe, bandung - kantinnasion the panas dalam, bandung - duck side, bandung"
"122","04/05/2016","9:53:19","Afgan","terima kasih kepada ?#?pesonaindonesia? yang telah mendukung ?#?afgansidesconcert? tanggal 14 mei 2016 ?#?bandung? ?#?destination? ?#?pariwisataindonesia? ?#?insightofindonesia? indtravel"
"123","04/05/2016","8:04:22","Afgan","good morning, jogja! ?#?kuncihati?"
"124","03/05/2016","21:06:06","Afgan","?#?kuncihati? music video shoot in jogja. ?? indrinovelin ?#?sides?"
"125","03/05/2016","20:56:58","Afgan","hari ini di lokasi shooting ?#?kuncihati? bareng afganisme.jogja bahkan ada yang dari solo  semarang untuk ikutan jadi extras di klip ini. terimakasih banyak buat bantuan kalian. really appreciate it, guys. ???? ?#?sides?"
"126","03/05/2016","19:55:50","Afgan","dont forget to come and witness my first tour in 8 years. first stop will be in bandung may 14th 2016 at trans convention centre. tickets are available now! make sure you get them fast. promise you its gonna be one hell of a concert! and i will perform for the very first time my first single of my upcoming album ?#?sides?. see you real soon. smile emotikon ?#?afgansidesindonesiatour2016?"
"127","03/05/2016","15:10:42","Afgan","have you guys got your ticket? come to my concert sides indonesia tour 2016 in bandung, may 14th 2016.  today is the last day to get the special offers: • vipgold ticket buyers will get free bus jakarta-bandung-jakarta • silverfestival ticket buyers only need to add idr 100k so you can join the bus to bandung hotline: whatsapp: +62 812 8800 0882 | line: afgansides1... whatsapp: +62 878 7794 1213 | line: afgansides2 dont miss this chances guys!  ?#?afgansidesconcert? ?#?afgan? ?#?concert? #140516 ?#?bandung? ?#?indonesia?"
"128","06/05/2016","15:37:03","Armada","selamat siang pasukan.. ikutan yuk nih.. raih puluhan juta thr (khusus pengguna indosat) aktifikan iring armada - pulang malu tak pulang rindu dengan sms th8 kirim ke 808... kemudian buat ucapan lebaran paling kreatif mention ke twitter arena_musik dan band_armada, jangan lupa hastag ‪#‎iringthr2016‬"
"129","29/04/2016","12:42:19","Armada","raih puluhan juta thr (khusus pengguna indosat) aktifikan iring armada - pulang malu tak pulang rindu dengan sms th8 kirim ke 808... kemudian buat ucapan lebaran paling kreatif mention ke twitter arena_musik dan band_armada, jangan lupa hastag ‪#‎iringthr2016‬"
"130","22/04/2016","15:46:23","Armada","mari merapat yang di yogyakarta!"
"131","22/04/2016","15:05:03","Armada","armada - pulang malu tak pulang rindu (official music video) https://youtu.be/n5fqvyvzjly armada - pulang malu tak pulang rindu (official music video) © 2016 vmc music entertainment. all rights reserved.... armada adalah: rizal - mai - radha - endra - andith mau lebih dekat dengan armada? check this: website: www.v-m-c.xyz fanpage: https://www.facebook.com/armada.musik/ twitter: https://twitter.com/band_armada instagram: https://www.instagram.com/armadaband/ [rbt] ringbacktone: telkomsel: ketik: armpmtpr kirim ke: 1212 indosat: ketik: mg(spasi)armpmtpr kirim ke: 808 xl: ketik: armpmtpr kirim ke: 1818 beli lagu pmtpr secara legal disini: itunes: smarturl.it/pmtpr melon: smarturl.it/pmtprmelon streaming pmtpr: apple music: https://itun.es/id/nnbxq spotify: smarturl.it/armadaspotify belum lepas pikiran kita dari alunan lagu pergi pagi pulang pagi, kali ini ini kita kembali diberikan lagu terbaru yang sangat asik dari armada yang mereka beri judul pulang malu tak pulang rindu.  lagu ini dibalut dengan komposisi khas armada dan juga dengan sentuhan reggae, membuatnya makin enak didengar dan diulang-ulang kembali. liriknya pun mewakilkan peristiwa nyata yang banyak terjadi di masyarakat moderen sekarang ini. lirik lagunya sendiri bercerita tentang cerita yang bisa dibilang pengalaman nyata bagi para personil armada dan kebanyakan orang. berawal dari radha yang membuat ide tema lagu ini, serta mai dan rizal yang pada pembuatan liriknya mencoba mengangkat kisah pengalaman mereka sebelum menuju kesuksesan seperti sekarang. di lagu ini armada menceritakan betapa kerasnya perjuangan mereka pada proses hidup yang mereka lalui. jauh dari kampung halaman, ada kalanya rindu pulang kampung halaman dan ingin pulang tetapi saat itu situasi nasib mereka belum menentu. kadang rasa malu pun timbul ketika keadaan dan nasib belum bisa menyesuaikan mimpi dan cita-cita mereka untuk menjadi orang yang sukses untuk mereka sendiri, terutama di mata orang tua masing-masing para personil. berangkat dari pengalaman mereka inilah, armada mencoba menuangkan satu lagu lagi dengan tema yang universal dan merakyat dengan komposisi lirik yang ringan tapi nyata. ditambah lagi intonasi nada berciri khas kuat dari armada serta balutan musik yang baru lagi. armada mencoba meramu semuanya menjadi asik. lagu ini kami persembahkan untuk seluruh para pekerja keras yang ada di perantauan. semoga lagu dari armada ini menjadi anthem untuk semua orang khususnya para perantau dan bisa menginspirasi banyak orang. ucap para personil armada."
"132","22/04/2016","13:39:19","Armada","iradio"
"133","18/04/2016","11:09:09","Armada","pasukan cerdas, yuk lihat keseruan rizal yang lagi rekaman di studio. cusssss!"
"134","15/04/2016","15:41:00","Armada","pasukan cerdas! dengerin iradio yuk jam 2 siang hari ini. ada siaran satu jam bersama armada. dengerin iradio 89.6 fm jakarta yah!"
"135","08/04/2016","7:09:00","Armada","armada - pulang malu tak pulang rindu (official music video) https://www.youtube.com/watch?v=n5fqvyvzjly"
"136","07/04/2016","17:58:42","Armada","siang pasukan... penasaran seperti apa proses pembuatan album baru armada??? intip aja videonya mai pada saat take guitar? seru kan?!! doakan lancar ya"
"137","06/04/2016","11:50:00","Armada","pasukan selamat pagi...  intip endra ngebass untuk album terbaru-nya armada yuuuks..."
"138","06/04/2016","11:05:07","Armada","sedang menjalani hidup merantau? dengerin cerita armada tentang merantau di lirik lagu pulang malu tak pulang rindu -- http://youtu.be/n5fqvyvzjly"
"139","05/04/2016","11:00:22","Armada","inilah video klip dari pulang malu tak pulang rindu. semoga bisa mewakilkan perasaan hati para pasukan armada dimanapun berada, terutama yang jauh dari rumah dan orang yang dicintainya. mari berdendang!"
"140","04/04/2016","13:54:27","Armada","inilah dia yang ditunggu2.. klip official dari pulang malu tak pulang rindu! selamat menikmati pasukannn! http://youtu.be/n5fqvyvzjly"
"141","02/04/2016","19:07:13","Armada","dua hari lagi ada apa yah? ‪#‎2harilagi‬"
"142","01/04/2016","14:25:00","Armada","pasukan... jangan lupa tanggal 6 april ya"
"143","31/03/2016","14:46:26","Armada","intip andhit mengisi drum untuk album baru armada"
"144","31/03/2016","13:08:51","Armada","big thanks to authentics! sekarang semua rilisan cd vmc music dan virgo bisa didapatkan di lazada. grab it now music lovers! http://www.lazada.co.id/authentics/"
"145","28/03/2016","12:42:10","Armada","pasukan.. ada yang pernah merantau seperti armada engga disini? kalo ada coba dong di share pengalamannya di komen dibawah. kita2 mau baca grin emotikon"
"146","25/03/2016","11:41:00","Armada","masih penasaran serunya keluarga radha liburan? tonton terus videonya"
"147","18/03/2016","14:46:00","Armada","ikutin keseruan liburan bareng keluarga radha ke bandung..."
"148","15/03/2016","15:28:47","Armada","klik disini kalo mau beli musik armada secara resmi. ‪#‎supportmusisilokal‬ smarturl.it/pmtpr"
"149","14/05/2016","19:01:58","BayuSkak","ayo rek! segera vote! dengan cara langsung ke website rcti -- http://www.rcti.tv/socmedawards/ kategori youtuber click bayu skak, dan melalui twitter dengan ketik -- ?#?socmedawards?(spasi)youtuber(spasi)bayuskak"
"150","14/05/2016","12:25:15","BayuSkak","meet up sama skakmate surabaya ðŸ˜„ðŸ˜„ðŸ˜„ di taman bungkul"
"151","13/05/2016","14:33:12","BayuSkak","ngko sore jam 3 arep meet up kecil kecilan karo skakmate suroboyo ning taman bungkul..."
"152","12/05/2016","20:39:34","BayuSkak","web series catatan si bay! sudah mulai rilis! ini yang episode 1 youtu.be/45idepb_chc monggo segera disimak"
"153","09/05/2016","18:53:44","BayuSkak","jombang! skakmate jombang amazing!!!"
"154","07/05/2016","15:26:38","BayuSkak","woeey arek arek jombang ayo podo teko kabeh nang meet and greet, sesok! tanggal 12 mei 2016. lokasine ndek . nest cofee jombang .... jam 17.00-19.30 info dan pendaftaran  cp : enrico ( 0812 3503 5061 ) josiah ( 0838 5723 0088 )"
"155","26/04/2016","20:15:56","BayuSkak","nicely done!"
"156","20/04/2016","15:51:57","BayuSkak","rcti socmed award 2016 ndang vote rek! mengko yen tembus tak jak nang warunge yuk sri mangan gorengan grin emotikon"
"157","18/04/2016","22:15:36","BayuSkak","inilah setting kamar baru yang di jakarta"
"158","18/04/2016","21:16:36","BayuSkak","yeah! setelah sekian lama menunggu akhirnya tiba juga... jauh jauh dari fender mexico ðŸ˜„ðŸ‘ this is fender blacktop precision bass"
"159","18/04/2016","14:08:34","BayuSkak","semarang!!! yeah"
"160","12/04/2016","10:56:50","BayuSkak","semarang! yeah! im the first man who ever ride electric skate board in this city! ðŸ˜¬ðŸ˜¬ðŸ˜¬ ... ðŸŽ¥ by alvansepty ... btw sesok ojo lali teko menyang mary annes cafe kita meet and greet ðŸ˜„ðŸ‘ segera hubungi untuk daftar : 082216573259"
"161","09/04/2016","16:15:20","BayuSkak","ayo semarang! kuota terbatas! jangan sampai kehabisan... segera hubungi contact person yang tertera untuk dafrar"
"162","09/04/2016","0:46:37","BayuSkak","baru! new! shooting lupa !? https://youtu.be/d-6o3eumezk selagi masih hangat rek!"
"163","08/04/2016","18:32:00","BayuSkak","nyok segera nonton! pats going on episode bersama bayu skak http://youtu.be/7mgburfhzpi monggo selagi masih hangat! grin emotikon"
"164","08/04/2016","1:01:46","BayuSkak","skateran di depan tp"
"165","08/04/2016","0:55:35","BayuSkak","baru! new! shooting anak artis https://www.youtube.com/watch?v=rn_gekmey4u selagi masih hangat rek!"
"166","05/04/2016","14:17:46","BayuSkak","lanjut broadcast biar bisa deket sama kalian semua para skakmate yang ku cintai kiss emotikon"
"167","05/04/2016","0:54:13","BayuSkak","nyobain live broadcast facebook untuk pertama kalinya"
"168","02/04/2016","18:45:57","BayuSkak","new! baru! akhirnya channel daily life dapat silver play button grin emotikon https://www.youtube.com/watch?v=j_f7j3ei9bm ayo rek! selagi masih hangat!"
"169","02/04/2016","10:57:17","BayuSkak","channel bayu skak 500k wow! thank you, terimakasih, matur suwun bagi kalian semua yang sampai detik ini selalu support dan subscribe! ðŸ˜„ðŸ˜„ðŸ˜„...  pada kali ini bakal dibikin video room tour special 500k nantikan rek! juga video draw my life. yang masih lama banget proses buatnya soalnya bakal full animasi...  over all thank you so much rek! aku ga bisa berhenti bilang terimakasih untuk kalian, karena setiap support dari kalianlah yang menjadikan aku jadi yang seperti sekarang ini... always love you skakmate â¤ï¸"
"170","02/04/2016","10:53:08","BayuSkak","ayo nanti malam jangan lupa nonton metro tv jam 22.30 yakkk"
"171","01/04/2016","3:40:11","BayuSkak","jangan salah pilih."
"172","31/03/2016","19:45:47","BayuSkak","syukuran! 100.000 subscribers! https://www.youtube.com/watch?v=bobzaerpbze ayo rek! selagi masih hangat!"
"173","17/05/2016","12:27:22","CintaLaura","sungguh cantik hati ibu iniðŸ’š tetap tersenyum  walaupun seumur hidupnya hanya mengurus anaknya yg dipasung karang asem, bali 24 april 2016"
"174","14/05/2016","15:25:47","CintaLaura","mastering others is strength. mastering yourself is true power."
"175","12/05/2016","17:21:23","CintaLaura","happy weekend guys"
"176","11/05/2016","10:37:58","CintaLaura","in the shadow"
"177","10/05/2016","7:38:20","CintaLaura","behind the scenes of the shoot for my new make up line. stay tuned⭐️"
"178","08/05/2016","19:06:24","CintaLaura","smizeeeee "
"179","08/05/2016","9:47:12","CintaLaura","happy sunday 💙"
"180","06/05/2016","18:36:13","CintaLaura","last month with my mom and dad 💚🍀"
"181","05/05/2016","18:17:59","CintaLaura","happy holiday  indonesia🇮🇩💋"
"182","03/05/2016","14:10:42","CintaLaura","i am on the cover of ‪#‎herworld‬ may 2016♠️"
"183","02/05/2016","9:35:10","CintaLaura","selamat hari pendidikan nasional! semoga indonesia menjadi negara maju yg bermartabat. ✨"
"184","01/05/2016","8:52:25","CintaLaura","finally back in la! 💙"
"185","28/04/2016","5:59:23","CintaLaura","good morning indonesia💋🇮🇩"
"186","24/04/2016","18:51:06","CintaLaura","bebaskan bali dan seluruh indonesia dari pemasungan! ‪#‎indonesiabebaspemasungan2017‬ ‪#‎suryaniinstitute‬"
"187","22/04/2016","19:09:18","CintaLaura","thank god its friday 🙏 happy friday "
"188","20/04/2016","12:19:48","CintaLaura","my last day in jakartasee you next year💋"
"189","16/04/2016","17:05:19","CintaLaura","jangan lupa nonton nino si kepo di antv besok (minggu 17/04/16) jam 09:00!"
"190","14/04/2016","9:52:58","CintaLaura","happy to see this guy again! cant believe it has been 6 years since we last worked together! ‪#‎dapurmamaseru‬"
"191","11/04/2016","14:24:35","CintaLaura","going for the messy look on this sunday day."
"192","10/04/2016","20:40:56","CintaLaura","my new best friend. "
"193","09/04/2016","7:10:47","CintaLaura","dirgahayu tni angkatan udara republik indonesia yg ke 70. semoga selalu jaya! ‪#‎banggamenjadikeluargabesarauri‬"
"194","06/04/2016","17:39:12","CintaLaura","feeling like a lemon. 🍋"
"195","03/04/2016","11:42:03","CintaLaura","selamat melaksanakan ujian nasional adik2 tercinta 🙏 semoga mendapatkan nilai terbaik🙏"
"196","01/04/2016","12:32:54","CintaLaura","love life and life will love you back!  happy friday everyone!"
"197","19/05/2016","9:37:40","Dmaisv","hari ini take vt untuk materi promo lagu terbaru dmasiv dan raef berjudul tholaal badru.."
"198","19/05/2016","9:37:31","Dmaisv","hari ini take vt untuk materi promo lagu terbaru dmasiv dan raef berjudul tholaal badru.. https://t.co/bqmxnmokav"
"199","19/05/2016","9:01:03","Dmaisv","listen to dmasiv on nada kita! https://t.co/g6aje1whfd"
"200","18/05/2016","21:31:52","Dmaisv","?#?repost? eplazasmg with repostapp ??? dmasiv live in concert also dj performing : ... princess joana friday, 20 may 2016 get your presale tickets now !! presale : rp. 100.000 ots : rp. 150.000,- rsvp :  martha  081393893399 vivi  085200929151 astrid  081325036536 bbm  7d57785d reception  0248452294 elounge official : flg2141a or click http://line.me/ti/p/%40flg2141a eplaza.co.id/#4 | infoeplaza.co.id ?#?dmasiv? ?#?pjoana? ?#?club? ?#?clublife? ?#?nightlife? ?#?dj? #club ?#?party? ?#?semarang? ?#?eloungesmg? ?#?eplazasmg? ?#?exploresemarang?"
"201","18/05/2016","21:08:01","Dmaisv","?#?repost? wahyupiaji with repostapp ??? terima kasih smpn 12 depok!!! kereenn.. . .  ?#?dmasiv? ?#?concert? ?#?gig? ?#?pensi? ?#?smpn12depok? ?#?trafo2016?"
"202","18/05/2016","21:07:59","Dmaisv","?#?repost? whypiadji with repostapp ??? terima kasih smpn 12 depok!!! kereenn.. . .  ?#?dmasiv?… https://t.co/yxapxld64s"
"203","18/05/2016","21:00:52","Dmaisv","?#?repost? kikidmasiv ??? me with my gibson les paul classic antique honey burst #repost… https://t.co/htyndsane0"
"204","18/05/2016","21:00:49","Dmaisv","?#?repost? dwikkymarsall ??? me with my gibson les paul classic antique honey burst #repost abdulaziz6171 ??? ?#?guitarist? ?#?gibsonguitars? ?#?musicians? ?#?dmasiv?"
"205","18/05/2016","20:58:42","Dmaisv","?#?repost? ramadhanrama with repostapp ??? ?#?gibsonguitar? ?#?gibson? ?#?gibsonstandard2015?"
"206","18/05/2016","20:58:32","Dmaisv","?#?repost? ramaramadhan__ with repostapp ??? ?#?gibsonguitar? ?#?gibson? ?#?gibsonstandard2015? https://t.co/06hrakfhmg"
"207","18/05/2016","20:57:53","Dmaisv","?#?repost? rianekkypradipta with repostapp ??? gantengan gitar nya daripada orang nya hahahaha gibsonguitar"
"208","18/05/2016","20:57:44","Dmaisv","?#?repost? rianekkyp with repostapp ??? gantengan gitar nya daripada orang nya hahahaha gibsonguitar https://t.co/cw87qnap45"
"209","17/05/2016","10:56:33","Dmaisv","aamiin https://t.co/daeofqrxkb"
"210","16/05/2016","16:51:46","Dmaisv","besok! pemutaran perdana lagu talaa al badru - dmasiv dan raefmusic di radio-radio kesayangan kalian. ?#?dmasiv? ?#?raef? ?#?religi? ?#?sholawat? ?#?newsong? ?#?newalbum? ?#?collaboration? ?#?ramadhan?"
"211","16/05/2016","16:51:37","Dmaisv","besok! pemutaran perdana lagu talaa al badru - dmasiv dan raefmusic di radio-radio kesayangan… https://t.co/9gervy0npc"
"212","16/05/2016","15:06:05","Dmaisv","terima kasih banyak smartmusik yang telah mengadakan meet n greet dmasiv dan masivers sudah download lagu di bawah langit yang sama. smartfren"
"213","16/05/2016","15:05:56","Dmaisv","terima kasih banyak smartmusik yang telah mengadakan meet n greet dmasiv dan masivers sudah… https://t.co/ipgivikl2s"
"214","16/05/2016","0:12:41","Dmaisv","?#?repost? rianekkypradipta with repostapp ??? setelah selesai melakukan aktifitas hari ini.. gitaran sebentar sblm tidur.. gibsonguitar dove ini seperti nya akan menjadi kekasih saya dalam waktu yang lama .. ?#?gibson? ?#?gibsondove? ?#?acousticguitar? ?#?gibsonusa? ?#?embrace? ?#?gravity?"
"215","16/05/2016","0:12:01","Dmaisv","?#?repost? rianekkyp with repostapp ??? setelah selesai melakukan aktifitas hari ini.. gitaran… https://t.co/batyxpmrpy"
"216","14/05/2016","16:37:52","Dmaisv","tadi pagi disambut masivers di bandara kualanamu. terima kasih banyak masivers yang selalu mendukung dmasiv. ?#?dmasiv? ?#?band? ?#?fans? ?#?masivers? ?#?family? ?#?love? ?#?forever?"
"217","14/05/2016","16:37:42","Dmaisv","tadi pagi disambut masivers di bandara kualanamu. terima kasih banyak masivers yang selalu mendukung dmasiv. ?#?dmasiv? ?#?band? ?#?fans? ?#?masivers? ?#?family? ?#?love? ?#?forever?"
"218","14/05/2016","12:53:57","Dmaisv","tadi pagi disambut masivers di bandara kualanamu. terima kasih banyak masivers yang selalu… https://t.co/jxjbxsv6j9"
"219","14/05/2016","9:20:36","Dmaisv","aktifin rbt dmasiv di bawah langit yang sama yuk. caranya: ketik sms: msvboy01 kirim ke 1818(xl), 1212(telkomsel dan tri), 808(indosat)"
"220","14/05/2016","9:20:22","Dmaisv","surprise birthday party untuk ramadhanrama dari masivers medan pakam.."
"221","13/05/2016","20:10:55","Dmaisv","surprise birthday party untuk ramaramadhan__ dari masivers medan pakam..  kualanamu… https://t.co/osf7trbr9j"
"222","13/05/2016","20:10:09","Dmaisv","?#?repost? kickandyshow with repostapp ??? selfie. andy noya dan rian dmasiv sebelum taping kick… https://t.co/tia5ht9s5i"
"223","13/05/2016","20:07:25","Dmaisv","?#?repost? kickandyshow with repostapp ??? selfie. andy noya dan rian dmasiv sebelum taping kick andy eps hidup sekali dan berarti. tonton penampilan dmasiv di kick andy, jumat 13 mei pkl 20.05 wib"
